"emp_no","birth_date","first_name","last_name","gender","hire_date","emp_no","salary","from_date","to_date"
243528,"1958-03-09",Elzbieta,Bahl,M,"1999-02-18",243528,45254,"2000-10-14","2001-10-14"
243528,"1958-03-09",Elzbieta,Bahl,M,"1999-02-18",243528,48723,"2001-10-14","9999-01-01"
243702,"1961-10-04",Munehiro,Luke,F,"1999-12-24",243702,52021,"2000-01-07","2001-01-06"
243702,"1961-10-04",Munehiro,Luke,F,"1999-12-24",243702,53332,"2001-01-06","2002-01-06"
243702,"1961-10-04",Munehiro,Luke,F,"1999-12-24",243702,53284,"2002-01-06","9999-01-01"
243864,"1964-11-03",Mara,Szmurlo,M,"1999-02-13",243864,40000,"1999-02-13","2000-02-13"
243864,"1964-11-03",Mara,Szmurlo,M,"1999-02-13",243864,43978,"2000-02-13","2001-02-12"
243864,"1964-11-03",Mara,Szmurlo,M,"1999-02-13",243864,46673,"2001-02-12","2002-02-12"
243864,"1964-11-03",Mara,Szmurlo,M,"1999-02-13",243864,47726,"2002-02-12","9999-01-01"
243951,"1963-04-09",Ingmar,Heinisuo,M,"1999-06-07",243951,65801,"1999-06-07","2000-06-06"
243951,"1963-04-09",Ingmar,Heinisuo,M,"1999-06-07",243951,66424,"2000-06-06","2001-06-06"
243951,"1963-04-09",Ingmar,Heinisuo,M,"1999-06-07",243951,70191,"2001-06-06","2002-06-06"
243951,"1963-04-09",Ingmar,Heinisuo,M,"1999-06-07",243951,71003,"2002-06-06","9999-01-01"
244275,"1958-10-09",Kwangjo,Henseler,M,"1999-02-09",244275,42353,"1999-02-09","2000-02-09"
244275,"1958-10-09",Kwangjo,Henseler,M,"1999-02-09",244275,44681,"2000-02-09","2001-02-08"
244275,"1958-10-09",Kwangjo,Henseler,M,"1999-02-09",244275,44410,"2001-02-08","2002-02-08"
244275,"1958-10-09",Kwangjo,Henseler,M,"1999-02-09",244275,45491,"2002-02-08","9999-01-01"
244386,"1964-08-20",Uwe,Monarch,F,"1999-03-20",244386,40000,"1999-03-20","2000-03-19"
244386,"1964-08-20",Uwe,Monarch,F,"1999-03-20",244386,39506,"2000-03-19","2001-03-19"
244386,"1964-08-20",Uwe,Monarch,F,"1999-03-20",244386,42389,"2001-03-19","2002-03-19"
244386,"1964-08-20",Uwe,Monarch,F,"1999-03-20",244386,46698,"2002-03-19","9999-01-01"
244928,"1956-04-06",Arve,Lindenbaum,F,"1999-08-20",244928,40000,"1999-08-20","2000-08-19"
244928,"1956-04-06",Arve,Lindenbaum,F,"1999-08-20",244928,40990,"2000-08-19","2001-08-19"
244928,"1956-04-06",Arve,Lindenbaum,F,"1999-08-20",244928,44992,"2001-08-19","9999-01-01"
245075,"1961-04-27",Qiwen,Casley,F,"1999-08-30",245075,73050,"1999-12-13","2000-12-12"
245075,"1961-04-27",Qiwen,Casley,F,"1999-08-30",245075,74756,"2000-12-12","2001-12-12"
245075,"1961-04-27",Qiwen,Casley,F,"1999-08-30",245075,77752,"2001-12-12","9999-01-01"
245141,"1962-08-06",Khoa,Welham,F,"1999-05-02",245141,70245,"1999-05-02","2000-05-01"
245141,"1962-08-06",Khoa,Welham,F,"1999-05-02",245141,73661,"2000-05-01","2001-05-01"
245141,"1962-08-06",Khoa,Welham,F,"1999-05-02",245141,77155,"2001-05-01","2002-05-01"
245141,"1962-08-06",Khoa,Welham,F,"1999-05-02",245141,79037,"2002-05-01","9999-01-01"
245332,"1961-06-24",Subhrajyoti,Vural,F,"1999-10-17",245332,56715,"1999-10-17","2000-01-15"
246175,"1952-05-23",Tze,Smeets,M,"1999-06-21",246175,40000,"1999-12-19","2000-12-18"
246175,"1952-05-23",Tze,Smeets,M,"1999-06-21",246175,42535,"2000-12-18","2001-12-18"
246175,"1952-05-23",Tze,Smeets,M,"1999-06-21",246175,43015,"2001-12-18","9999-01-01"
246235,"1953-09-10",Reuven,Lindqvist,M,"1999-07-28",246235,40000,"1999-11-01","2000-10-31"
246235,"1953-09-10",Reuven,Lindqvist,M,"1999-07-28",246235,42442,"2000-10-31","2001-10-31"
246235,"1953-09-10",Reuven,Lindqvist,M,"1999-07-28",246235,43118,"2001-10-31","9999-01-01"
246589,"1957-04-03",Murthy,Duclos,M,"1999-12-26",246589,46484,"2000-01-09","2001-01-08"
246589,"1957-04-03",Murthy,Duclos,M,"1999-12-26",246589,46693,"2001-01-08","2002-01-08"
246589,"1957-04-03",Murthy,Duclos,M,"1999-12-26",246589,50234,"2002-01-08","9999-01-01"
246641,"1961-06-10",Yuuichi,Mitina,M,"1999-03-11",246641,40000,"1999-03-11","2000-03-10"
246641,"1961-06-10",Yuuichi,Mitina,M,"1999-03-11",246641,42138,"2000-03-10","2001-03-10"
246641,"1961-06-10",Yuuichi,Mitina,M,"1999-03-11",246641,43224,"2001-03-10","2001-08-02"
246740,"1955-06-18",Kersti,Einsfeld,M,"1999-01-09",246740,40000,"1999-12-09","2000-12-08"
246740,"1955-06-18",Kersti,Einsfeld,M,"1999-01-09",246740,42464,"2000-12-08","2001-12-08"
246740,"1955-06-18",Kersti,Einsfeld,M,"1999-01-09",246740,46014,"2001-12-08","9999-01-01"
246827,"1957-03-20",Felicidad,Butterworth,F,"1999-05-06",246827,58472,"1999-11-04","2000-11-03"
246827,"1957-03-20",Felicidad,Butterworth,F,"1999-05-06",246827,61096,"2000-11-03","2001-11-03"
246827,"1957-03-20",Felicidad,Butterworth,F,"1999-05-06",246827,63155,"2001-11-03","9999-01-01"
247098,"1956-07-02",Xiong,Aumann,M,"1999-10-19",247098,44415,"1999-10-25","2000-10-24"
247098,"1956-07-02",Xiong,Aumann,M,"1999-10-19",247098,44484,"2000-10-24","2001-10-24"
247098,"1956-07-02",Xiong,Aumann,M,"1999-10-19",247098,45408,"2001-10-24","9999-01-01"
247348,"1962-10-02",Bangqing,Lanzelotte,F,"1999-01-30",247348,67023,"1999-01-30","2000-01-30"
247348,"1962-10-02",Bangqing,Lanzelotte,F,"1999-01-30",247348,67393,"2000-01-30","2001-01-29"
247348,"1962-10-02",Bangqing,Lanzelotte,F,"1999-01-30",247348,67237,"2001-01-29","2002-01-29"
247348,"1962-10-02",Bangqing,Lanzelotte,F,"1999-01-30",247348,70137,"2002-01-29","9999-01-01"
247573,"1960-07-27",Indrajit,Puoti,M,"1999-07-05",247573,40000,"1999-07-09","2000-07-08"
247573,"1960-07-27",Indrajit,Puoti,M,"1999-07-05",247573,40484,"2000-07-08","2001-07-08"
247573,"1960-07-27",Indrajit,Puoti,M,"1999-07-05",247573,43380,"2001-07-08","2002-07-08"
247573,"1960-07-27",Indrajit,Puoti,M,"1999-07-05",247573,44967,"2002-07-08","9999-01-01"
247746,"1961-07-13",Frederique,Lagarias,F,"1999-12-10",247746,44095,"1999-12-12","2000-12-11"
247746,"1961-07-13",Frederique,Lagarias,F,"1999-12-10",247746,46114,"2000-12-11","2001-12-11"
247746,"1961-07-13",Frederique,Lagarias,F,"1999-12-10",247746,46801,"2001-12-11","9999-01-01"
247870,"1958-02-09",Suvo,Axelband,F,"1999-01-23",247870,40000,"1999-01-23","2000-01-23"
247870,"1958-02-09",Suvo,Axelband,F,"1999-01-23",247870,41869,"2000-01-23","2001-01-22"
247870,"1958-02-09",Suvo,Axelband,F,"1999-01-23",247870,43026,"2001-01-22","2002-01-22"
247870,"1958-02-09",Suvo,Axelband,F,"1999-01-23",247870,45242,"2002-01-22","9999-01-01"
248808,"1954-12-15",Tran,Valiente,M,"1999-04-28",248808,57694,"1999-04-28","2000-04-27"
248808,"1954-12-15",Tran,Valiente,M,"1999-04-28",248808,61105,"2000-04-27","2001-04-27"
248808,"1954-12-15",Tran,Valiente,M,"1999-04-28",248808,65197,"2001-04-27","2002-04-27"
248808,"1954-12-15",Tran,Valiente,M,"1999-04-28",248808,65814,"2002-04-27","9999-01-01"
248958,"1960-10-31",Kwangho,Pettey,M,"1999-03-24",248958,40000,"1999-04-22","2000-04-21"
248958,"1960-10-31",Kwangho,Pettey,M,"1999-03-24",248958,43301,"2000-04-21","2001-04-21"
248958,"1960-10-31",Kwangho,Pettey,M,"1999-03-24",248958,46254,"2001-04-21","2002-04-21"
248958,"1960-10-31",Kwangho,Pettey,M,"1999-03-24",248958,46428,"2002-04-21","9999-01-01"
249115,"1956-09-15",Girolamo,Champarnaud,M,"1999-03-21",249115,40000,"1999-07-27","2000-07-26"
249115,"1956-09-15",Girolamo,Champarnaud,M,"1999-03-21",249115,43202,"2000-07-26","2001-07-26"
249115,"1956-09-15",Girolamo,Champarnaud,M,"1999-03-21",249115,45296,"2001-07-26","2002-07-26"
249115,"1956-09-15",Girolamo,Champarnaud,M,"1999-03-21",249115,49165,"2002-07-26","9999-01-01"
249124,"1957-11-16",Ebru,Beutelspacher,F,"1999-04-10",249124,40258,"1999-04-24","2000-04-23"
249124,"1957-11-16",Ebru,Beutelspacher,F,"1999-04-10",249124,41039,"2000-04-23","2001-04-23"
249124,"1957-11-16",Ebru,Beutelspacher,F,"1999-04-10",249124,44048,"2001-04-23","2002-04-23"
249124,"1957-11-16",Ebru,Beutelspacher,F,"1999-04-10",249124,46904,"2002-04-23","9999-01-01"
249298,"1959-04-09",Teiji,Manderick,M,"1999-07-26",249298,42211,"1999-07-26","2000-07-25"
249298,"1959-04-09",Teiji,Manderick,M,"1999-07-26",249298,43022,"2000-07-25","2001-07-25"
249298,"1959-04-09",Teiji,Manderick,M,"1999-07-26",249298,44581,"2001-07-25","2002-07-25"
249298,"1959-04-09",Teiji,Manderick,M,"1999-07-26",249298,47752,"2002-07-25","9999-01-01"
249551,"1958-05-18",Tadahiro,Gimarc,M,"1999-08-04",249551,69439,"1999-08-04","2000-08-03"
249551,"1958-05-18",Tadahiro,Gimarc,M,"1999-08-04",249551,72490,"2000-08-03","2001-08-03"
249551,"1958-05-18",Tadahiro,Gimarc,M,"1999-08-04",249551,75012,"2001-08-03","9999-01-01"
249914,"1958-05-04",Divier,Luff,F,"1999-03-28",249914,71235,"1999-03-28","2000-03-27"
249914,"1958-05-04",Divier,Luff,F,"1999-03-28",249914,72919,"2000-03-27","2001-03-27"
249914,"1958-05-04",Divier,Luff,F,"1999-03-28",249914,76358,"2001-03-27","2002-03-27"
249914,"1958-05-04",Divier,Luff,F,"1999-03-28",249914,76609,"2002-03-27","9999-01-01"
250197,"1962-06-27",Lansing,Schlegelmilch,M,"1999-05-04",250197,54909,"1999-05-10","2000-05-09"
250197,"1962-06-27",Lansing,Schlegelmilch,M,"1999-05-04",250197,56233,"2000-05-09","2001-05-09"
250197,"1962-06-27",Lansing,Schlegelmilch,M,"1999-05-04",250197,56675,"2001-05-09","2002-05-09"
250197,"1962-06-27",Lansing,Schlegelmilch,M,"1999-05-04",250197,56824,"2002-05-09","9999-01-01"
250452,"1965-01-14",Alexius,Plavsic,M,"1999-11-21",250452,55615,"2000-01-17","2001-01-16"
250452,"1965-01-14",Alexius,Plavsic,M,"1999-11-21",250452,55886,"2001-01-16","2002-01-16"
250452,"1965-01-14",Alexius,Plavsic,M,"1999-11-21",250452,55518,"2002-01-16","9999-01-01"
250596,"1955-05-25",Perry,Osgood,M,"1999-07-15",250596,40000,"1999-07-15","2000-07-14"
250596,"1955-05-25",Perry,Osgood,M,"1999-07-15",250596,41953,"2000-07-14","2001-07-14"
250596,"1955-05-25",Perry,Osgood,M,"1999-07-15",250596,46360,"2001-07-14","2002-07-14"
250596,"1955-05-25",Perry,Osgood,M,"1999-07-15",250596,48397,"2002-07-14","9999-01-01"
250698,"1952-05-13",Marla,Khasidashvili,M,"1999-06-16",250698,40000,"1999-06-16","2000-06-15"
250698,"1952-05-13",Marla,Khasidashvili,M,"1999-06-16",250698,43857,"2000-06-15","2001-06-15"
250698,"1952-05-13",Marla,Khasidashvili,M,"1999-06-16",250698,46052,"2001-06-15","2002-06-15"
250698,"1952-05-13",Marla,Khasidashvili,M,"1999-06-16",250698,49856,"2002-06-15","9999-01-01"
251283,"1958-10-29",Giao,Yamaashi,M,"1999-03-14",251283,59602,"1999-10-10","2000-10-09"
251283,"1958-10-29",Giao,Yamaashi,M,"1999-03-14",251283,62783,"2000-10-09","2001-10-09"
251283,"1958-10-29",Giao,Yamaashi,M,"1999-03-14",251283,65077,"2001-10-09","9999-01-01"
251906,"1964-10-11",Jiong,Turnbull,F,"1999-05-17",251906,40000,"1999-05-17","2000-05-16"
251906,"1964-10-11",Jiong,Turnbull,F,"1999-05-17",251906,41254,"2000-05-16","2001-05-16"
251906,"1964-10-11",Jiong,Turnbull,F,"1999-05-17",251906,44368,"2001-05-16","2002-05-16"
251906,"1964-10-11",Jiong,Turnbull,F,"1999-05-17",251906,45831,"2002-05-16","9999-01-01"
251967,"1955-02-14",Torsten,Cichocki,M,"1999-07-23",251967,81584,"1999-07-23","2000-07-11"
252134,"1958-05-09",Kazuhito,Koblick,M,"1999-02-15",252134,56958,"1999-02-15","1999-10-28"
252656,"1955-12-17",Moti,Nourani,M,"1999-10-28",252656,41629,"1999-10-28","2000-10-27"
252656,"1955-12-17",Moti,Nourani,M,"1999-10-28",252656,42523,"2000-10-27","2001-10-27"
252656,"1955-12-17",Moti,Nourani,M,"1999-10-28",252656,42639,"2001-10-27","9999-01-01"
252943,"1961-06-11",Nagui,Argence,M,"1999-08-21",252943,61347,"1999-08-21","2000-08-20"
252943,"1961-06-11",Nagui,Argence,M,"1999-08-21",252943,65118,"2000-08-20","2001-08-20"
252943,"1961-06-11",Nagui,Argence,M,"1999-08-21",252943,66088,"2001-08-20","9999-01-01"
253412,"1964-12-30",Mohammed,Gire,M,"1999-02-21",253412,44478,"1999-02-21","2000-02-21"
253412,"1964-12-30",Mohammed,Gire,M,"1999-02-21",253412,44222,"2000-02-21","2001-02-20"
253412,"1964-12-30",Mohammed,Gire,M,"1999-02-21",253412,46083,"2001-02-20","2002-02-20"
253412,"1964-12-30",Mohammed,Gire,M,"1999-02-21",253412,45644,"2002-02-20","9999-01-01"
253497,"1960-10-20",Sajjan,Scharstein,M,"1999-06-21",253497,60932,"1999-06-21","2000-06-20"
253497,"1960-10-20",Sajjan,Scharstein,M,"1999-06-21",253497,64009,"2000-06-20","2001-06-20"
253497,"1960-10-20",Sajjan,Scharstein,M,"1999-06-21",253497,64541,"2001-06-20","2002-06-20"
253497,"1960-10-20",Sajjan,Scharstein,M,"1999-06-21",253497,68898,"2002-06-20","9999-01-01"
253564,"1960-02-14",Rafael,Andreotta,F,"1999-09-18",253564,83300,"1999-09-18","2000-09-17"
253564,"1960-02-14",Rafael,Andreotta,F,"1999-09-18",253564,86947,"2000-09-17","2001-09-17"
253564,"1960-02-14",Rafael,Andreotta,F,"1999-09-18",253564,90242,"2001-09-17","9999-01-01"
253631,"1958-10-01",Mona,Kirkerud,M,"1999-01-26",253631,49770,"1999-01-26","2000-01-26"
253631,"1958-10-01",Mona,Kirkerud,M,"1999-01-26",253631,50457,"2000-01-26","2001-01-25"
253631,"1958-10-01",Mona,Kirkerud,M,"1999-01-26",253631,50231,"2001-01-25","2002-01-25"
253631,"1958-10-01",Mona,Kirkerud,M,"1999-01-26",253631,53150,"2002-01-25","9999-01-01"
254066,"1961-11-28",Ebru,Trogemann,M,"1999-10-10",254066,40000,"1999-10-10","2000-10-09"
254066,"1961-11-28",Ebru,Trogemann,M,"1999-10-10",254066,44493,"2000-10-09","2001-10-09"
254066,"1961-11-28",Ebru,Trogemann,M,"1999-10-10",254066,45439,"2001-10-09","9999-01-01"
254478,"1953-11-08",Paraskevi,Gelosh,M,"1999-10-05",254478,40417,"1999-10-05","2000-10-04"
254478,"1953-11-08",Paraskevi,Gelosh,M,"1999-10-05",254478,43998,"2000-10-04","2001-10-04"
254478,"1953-11-08",Paraskevi,Gelosh,M,"1999-10-05",254478,46387,"2001-10-04","9999-01-01"
254487,"1959-08-03",Kellyn,Busillo,F,"1999-09-11",254487,71017,"1999-09-11","2000-09-10"
254487,"1959-08-03",Kellyn,Busillo,F,"1999-09-11",254487,72150,"2000-09-10","2001-09-10"
254487,"1959-08-03",Kellyn,Busillo,F,"1999-09-11",254487,71806,"2001-09-10","9999-01-01"
254641,"1960-07-07",Mansur,Jenevein,F,"1999-01-12",254641,40000,"1999-11-14","2000-11-13"
254641,"1960-07-07",Mansur,Jenevein,F,"1999-01-12",254641,42693,"2000-11-13","2001-11-13"
254641,"1960-07-07",Mansur,Jenevein,F,"1999-01-12",254641,42335,"2001-11-13","9999-01-01"
254722,"1961-08-15",Cullen,Iisaka,M,"1999-07-19",254722,57195,"1999-10-29","2000-10-28"
254722,"1961-08-15",Cullen,Iisaka,M,"1999-07-19",254722,57130,"2000-10-28","2001-10-28"
254722,"1961-08-15",Cullen,Iisaka,M,"1999-07-19",254722,57267,"2001-10-28","9999-01-01"
254738,"1959-03-10",Brewster,Valette,M,"1999-02-12",254738,40000,"1999-02-12","2000-02-12"
254738,"1959-03-10",Brewster,Valette,M,"1999-02-12",254738,42683,"2000-02-12","2001-02-11"
254738,"1959-03-10",Brewster,Valette,M,"1999-02-12",254738,44040,"2001-02-11","2002-02-11"
254738,"1959-03-10",Brewster,Valette,M,"1999-02-12",254738,46577,"2002-02-11","9999-01-01"
254911,"1952-09-04",Shalesh,Orlowska,M,"1999-05-19",254911,51171,"1999-06-18","2000-06-17"
254911,"1952-09-04",Shalesh,Orlowska,M,"1999-05-19",254911,55649,"2000-06-17","2001-06-17"
254911,"1952-09-04",Shalesh,Orlowska,M,"1999-05-19",254911,58648,"2001-06-17","2002-06-17"
254911,"1952-09-04",Shalesh,Orlowska,M,"1999-05-19",254911,61194,"2002-06-17","9999-01-01"
254930,"1955-07-02",Xinyu,Birke,F,"1999-08-10",254930,76511,"2000-02-01","2001-01-31"
254930,"1955-07-02",Xinyu,Birke,F,"1999-08-10",254930,77330,"2001-01-31","2002-01-31"
254930,"1955-07-02",Xinyu,Birke,F,"1999-08-10",254930,80202,"2002-01-31","9999-01-01"
255082,"1960-02-11",Deniz,Brendel,M,"1999-01-19",255082,40000,"1999-04-04","2000-04-03"
255082,"1960-02-11",Deniz,Brendel,M,"1999-01-19",255082,40539,"2000-04-03","2001-04-03"
255082,"1960-02-11",Deniz,Brendel,M,"1999-01-19",255082,40645,"2001-04-03","2002-04-03"
255082,"1960-02-11",Deniz,Brendel,M,"1999-01-19",255082,43296,"2002-04-03","9999-01-01"
255221,"1953-03-13",Lech,Vandervoorde,F,"1999-02-17",255221,71280,"1999-02-17","2000-02-17"
255221,"1953-03-13",Lech,Vandervoorde,F,"1999-02-17",255221,73720,"2000-02-17","2001-02-16"
255221,"1953-03-13",Lech,Vandervoorde,F,"1999-02-17",255221,76932,"2001-02-16","2001-04-13"
255237,"1958-12-19",Halsur,Camurati,M,"1999-07-10",255237,86199,"1999-07-10","2000-07-09"
255237,"1958-12-19",Halsur,Camurati,M,"1999-07-10",255237,86011,"2000-07-09","2001-07-09"
255237,"1958-12-19",Halsur,Camurati,M,"1999-07-10",255237,86557,"2001-07-09","2002-07-09"
255237,"1958-12-19",Halsur,Camurati,M,"1999-07-10",255237,86531,"2002-07-09","9999-01-01"
255572,"1964-04-28",Brewster,Stamatiou,M,"1999-10-26",255572,71153,"1999-10-26","2000-10-25"
255572,"1964-04-28",Brewster,Stamatiou,M,"1999-10-26",255572,71218,"2000-10-25","2001-10-25"
255572,"1964-04-28",Brewster,Stamatiou,M,"1999-10-26",255572,73288,"2001-10-25","2002-03-02"
255661,"1964-10-05",Xiaoshan,Rusterholz,M,"1999-03-08",255661,40000,"1999-04-21","2000-04-20"
255661,"1964-10-05",Xiaoshan,Rusterholz,M,"1999-03-08",255661,44161,"2000-04-20","2001-04-20"
255661,"1964-10-05",Xiaoshan,Rusterholz,M,"1999-03-08",255661,45539,"2001-04-20","2002-04-20"
255661,"1964-10-05",Xiaoshan,Rusterholz,M,"1999-03-08",255661,49146,"2002-04-20","9999-01-01"
255699,"1952-10-25",Hauke,Curless,F,"1999-03-13",255699,45727,"1999-03-13","1999-11-10"
256436,"1952-05-19",Szabolcs,Avouris,M,"1999-03-31",256436,40000,"1999-03-31","2000-03-30"
256436,"1952-05-19",Szabolcs,Avouris,M,"1999-03-31",256436,41288,"2000-03-30","2001-03-30"
256436,"1952-05-19",Szabolcs,Avouris,M,"1999-03-31",256436,41919,"2001-03-30","2002-03-30"
256436,"1952-05-19",Szabolcs,Avouris,M,"1999-03-31",256436,46285,"2002-03-30","9999-01-01"
256549,"1964-11-03",Abdelghani,Bolsens,M,"1999-03-19",256549,45486,"1999-03-19","2000-03-18"
256549,"1964-11-03",Abdelghani,Bolsens,M,"1999-03-19",256549,45719,"2000-03-18","2001-03-18"
256549,"1964-11-03",Abdelghani,Bolsens,M,"1999-03-19",256549,45502,"2001-03-18","2001-06-26"
256729,"1954-08-25",Shen,Meszaros,F,"1999-08-04",256729,80808,"1999-08-04","2000-08-03"
256729,"1954-08-25",Shen,Meszaros,F,"1999-08-04",256729,84881,"2000-08-03","2001-08-03"
256729,"1954-08-25",Shen,Meszaros,F,"1999-08-04",256729,86125,"2001-08-03","9999-01-01"
256730,"1952-10-21",Cedric,Itzigehl,M,"1999-08-23",256730,46862,"2000-01-22","2001-01-21"
256730,"1952-10-21",Cedric,Itzigehl,M,"1999-08-23",256730,50422,"2001-01-21","2001-06-07"
256804,"1963-11-21",Mabhin,Isard,F,"1999-05-28",256804,40000,"1999-05-28","2000-05-27"
256804,"1963-11-21",Mabhin,Isard,F,"1999-05-28",256804,41042,"2000-05-27","2001-05-27"
256804,"1963-11-21",Mabhin,Isard,F,"1999-05-28",256804,44420,"2001-05-27","2002-05-27"
256804,"1963-11-21",Mabhin,Isard,F,"1999-05-28",256804,48367,"2002-05-27","9999-01-01"
256820,"1953-09-19",Tzu,Peris,M,"1999-02-17",256820,51523,"1999-10-17","2000-05-01"
256972,"1959-02-17",Mingzeng,Passino,F,"1999-04-09",256972,40000,"1999-04-09","2000-04-08"
256972,"1959-02-17",Mingzeng,Passino,F,"1999-04-09",256972,42311,"2000-04-08","2001-04-08"
256972,"1959-02-17",Mingzeng,Passino,F,"1999-04-09",256972,44146,"2001-04-08","2002-04-08"
256972,"1959-02-17",Mingzeng,Passino,F,"1999-04-09",256972,46175,"2002-04-08","9999-01-01"
256994,"1963-11-15",Berni,Plavsic,F,"1999-06-20",256994,94711,"2000-01-06","2000-01-12"
257070,"1957-11-27",Mayumi,Beznosov,M,"1999-03-13",257070,40000,"1999-10-13","2000-10-12"
257070,"1957-11-27",Mayumi,Beznosov,M,"1999-03-13",257070,44234,"2000-10-12","2001-10-12"
257070,"1957-11-27",Mayumi,Beznosov,M,"1999-03-13",257070,48532,"2001-10-12","9999-01-01"
257149,"1961-06-21",Karsten,Keohane,M,"1999-03-18",257149,59742,"1999-05-29","2000-05-28"
257149,"1961-06-21",Karsten,Keohane,M,"1999-03-18",257149,62310,"2000-05-28","2001-05-28"
257149,"1961-06-21",Karsten,Keohane,M,"1999-03-18",257149,65862,"2001-05-28","2002-05-28"
257149,"1961-06-21",Karsten,Keohane,M,"1999-03-18",257149,69607,"2002-05-28","9999-01-01"
257593,"1954-03-20",Ortrud,Alblas,M,"1999-02-06",257593,47910,"1999-02-06","2000-02-06"
257593,"1954-03-20",Ortrud,Alblas,M,"1999-02-06",257593,51722,"2000-02-06","2001-02-05"
257593,"1954-03-20",Ortrud,Alblas,M,"1999-02-06",257593,52266,"2001-02-05","2002-02-05"
257593,"1954-03-20",Ortrud,Alblas,M,"1999-02-06",257593,51964,"2002-02-05","9999-01-01"
257894,"1958-03-03",Paloma,Stroustrup,F,"1999-01-31",257894,99711,"1999-02-06","2000-02-06"
257894,"1958-03-03",Paloma,Stroustrup,F,"1999-01-31",257894,101426,"2000-02-06","2001-02-05"
257894,"1958-03-03",Paloma,Stroustrup,F,"1999-01-31",257894,101023,"2001-02-05","2002-02-05"
257894,"1958-03-03",Paloma,Stroustrup,F,"1999-01-31",257894,102439,"2002-02-05","9999-01-01"
258106,"1956-09-29",Keung,Kieras,F,"1999-06-04",258106,55051,"1999-06-04","2000-06-03"
258106,"1956-09-29",Keung,Kieras,F,"1999-06-04",258106,57562,"2000-06-03","2001-06-03"
258106,"1956-09-29",Keung,Kieras,F,"1999-06-04",258106,57489,"2001-06-03","2002-06-03"
258106,"1956-09-29",Keung,Kieras,F,"1999-06-04",258106,60867,"2002-06-03","9999-01-01"
258208,"1963-09-16",Divine,Lores,F,"1999-06-22",258208,71685,"1999-06-22","2000-06-21"
258208,"1963-09-16",Divine,Lores,F,"1999-06-22",258208,72117,"2000-06-21","2001-06-21"
258208,"1963-09-16",Divine,Lores,F,"1999-06-22",258208,73371,"2001-06-21","2002-06-21"
258208,"1963-09-16",Divine,Lores,F,"1999-06-22",258208,75187,"2002-06-21","9999-01-01"
258323,"1961-11-12",Arif,Spinelli,F,"1999-04-17",258323,41782,"1999-08-03","2000-08-02"
258323,"1961-11-12",Arif,Spinelli,F,"1999-04-17",258323,41973,"2000-08-02","2001-08-02"
258323,"1961-11-12",Arif,Spinelli,F,"1999-04-17",258323,45631,"2001-08-02","9999-01-01"
258403,"1957-04-19",Flemming,Danner,M,"1999-09-16",258403,48174,"1999-12-05","2000-12-04"
258403,"1957-04-19",Flemming,Danner,M,"1999-09-16",258403,52396,"2000-12-04","2001-12-04"
258403,"1957-04-19",Flemming,Danner,M,"1999-09-16",258403,56191,"2001-12-04","9999-01-01"
258601,"1964-07-15",Genta,Wilharm,M,"1999-05-21",258601,46381,"1999-05-21","2000-05-20"
258601,"1964-07-15",Genta,Wilharm,M,"1999-05-21",258601,47904,"2000-05-20","2001-05-20"
258601,"1964-07-15",Genta,Wilharm,M,"1999-05-21",258601,48079,"2001-05-20","2002-05-20"
258601,"1964-07-15",Genta,Wilharm,M,"1999-05-21",258601,49184,"2002-05-20","9999-01-01"
